date,store_id,sku_id,qty_sold,transaction_price,product_name,category,cost_price,sell_price,revenue,margin
2024-05-27,2,5502,32,65.16,Bluetooth Speaker,Electronics,25,60,2085.12,1285.12
2024-05-27,2,8802,29,18.06,Cotton T-Shirt,Apparel,8,20,523.74,291.73999999999995
2024-05-27,2,2205,25,84.02,Coffee Maker,Home,45,85,2100.5,975.4999999999999
2024-05-27,3,5502,19,60.58,Bluetooth Speaker,Electronics,25,60,1151.02,676.02
2024-05-27,3,8801,34,91.24,Running Shoes,Apparel,40,95,3102.16,1742.1599999999999
2024-05-27,3,8802,32,21.51,Cotton T-Shirt,Apparel,8,20,688.32,432.32000000000005
2024-05-28,1,5501,49,430.47,4K LED Smart TV,Electronics,300,450,21093.030000000002,6393.030000000002
2024-05-28,1,5502,41,60.2,Bluetooth Speaker,Electronics,25,60,2468.2000000000003,1443.2
2024-05-28,1,8801,38,93.44,Running Shoes,Apparel,40,95,3550.72,2030.7199999999998
2024-05-28,1,8802,42,21.26,Cotton T-Shirt,Apparel,8,20,892.9200000000001,556.9200000000001
2024-05-28,1,2205,30,79.77,Coffee Maker,Home,45,85,2393.1,1043.1
2024-05-28,2,5501,45,407.87,4K LED Smart TV,Electronics,300,450,18354.15,4854.150000000001
2024-05-28,2,5502,35,57.84,Bluetooth Speaker,Electronics,25,60,2024.4,1149.4
2024-05-28,2,8801,29,91.06,Running Shoes,Apparel,40,95,2640.7400000000002,1480.74
2024-05-28,2,8802,23,19.42,Cotton T-Shirt,Apparel,8,20,446.66,262.66
2024-05-28,2,2205,54,88.6,Coffee Maker,Home,45,85,4784.4,2354.3999999999996
2024-05-28,3,5501,32,415.26,4K LED Smart TV,Electronics,300,450,13288.32,3688.3199999999997
2024-05-28,3,5502,29,58.13,Bluetooth Speaker,Electronics,25,60,1685.77,960.7700000000001
2024-05-28,3,8801,54,90.4,Running Shoes,Apparel,40,95,4881.6,2721.6000000000004
2024-05-28,3,2205,24,82.56,Coffee Maker,Home,45,85,1981.44,901.44
2024-05-29,1,5501,31,488.1,4K LED Smart TV,Electronics,300,450,15131.1,5831.1
2024-05-29,1,5502,35,62.57,Bluetooth Speaker,Electronics,25,60,2189.95,1314.95
2024-05-29,1,8801,37,99.67,Running Shoes,Apparel,40,95,3687.79,2207.79
2024-05-29,1,8802,45,19.06,Cotton T-Shirt,Apparel,8,20,857.6999999999999,497.69999999999993
2024-05-29,1,2205,31,78.65,Coffee Maker,Home,45,85,2438.15,1043.15
2024-05-29,2,5501,17,449.8,4K LED Smart TV,Electronics,300,450,7646.6,2546.6000000000004
2024-05-29,2,5502,33,62.32,Bluetooth Speaker,Electronics,25,60,2056.56,1231.56
2024-05-29,2,8801,35,104.26,Running Shoes,Apparel,40,95,3649.1000000000004,2249.1000000000004
2024-05-29,2,8802,36,18.12,Cotton T-Shirt,Apparel,8,20,652.32,364.32000000000005
2024-05-29,2,2205,41,89.93,Coffee Maker,Home,45,85,3687.13,1842.1300000000003
2024-05-29,3,5501,31,405.75,4K LED Smart TV,Electronics,300,450,12578.25,3278.25
2024-05-29,3,5502,21,59.73,Bluetooth Speaker,Electronics,25,60,1254.33,729.3299999999999
2024-05-29,3,8801,43,88.69,Running Shoes,Apparel,40,95,3813.67,2093.67
2024-05-29,3,8802,36,19.08,Cotton T-Shirt,Apparel,8,20,686.8799999999999,398.87999999999994
2024-05-29,3,2205,51,85.36,Coffee Maker,Home,45,85,4353.36,2058.36
2024-05-30,1,5501,52,494.56,4K LED Smart TV,Electronics,300,450,25717.12,10117.12
2024-05-30,1,5502,18,60.18,Bluetooth Speaker,Electronics,25,60,1083.24,633.24
2024-05-30,1,8801,35,96.08,Running Shoes,Apparel,40,95,3362.7999999999997,1962.8
2024-05-30,1,8802,35,18.78,Cotton T-Shirt,Apparel,8,20,657.3000000000001,377.30000000000007
2024-05-30,1,2205,26,93.09,Coffee Maker,Home,45,85,2420.34,1250.3400000000001
2024-05-30,2,5501,26,411.78,4K LED Smart TV,Electronics,300,450,10706.279999999999,2906.2799999999993
2024-05-30,2,5502,34,59.74,Bluetooth Speaker,Electronics,25,60,2031.16,1181.16
2024-05-30,2,8801,28,97.1,Running Shoes,Apparel,40,95,2718.7999999999997,1598.7999999999997
2024-05-30,2,8802,26,18.38,Cotton T-Shirt,Apparel,8,20,477.88,269.88
2024-05-30,2,2205,38,77.05,Coffee Maker,Home,45,85,2927.9,1217.8999999999999
2024-05-30,3,5501,18,434.51,4K LED Smart TV,Electronics,300,450,7821.18,2421.18
2024-05-30,3,5502,30,54.13,Bluetooth Speaker,Electronics,25,60,1623.9,873.9000000000001
2024-05-30,3,8801,29,92.3,Running Shoes,Apparel,40,95,2676.7,1516.6999999999998
2024-05-30,3,8802,28,20.19,Cotton T-Shirt,Apparel,8,20,565.32,341.32000000000005
2024-05-30,3,2205,30,82.65,Coffee Maker,Home,45,85,2479.5,1129.5000000000002
2024-05-31,1,5501,59,491.9,4K LED Smart TV,Electronics,300,450,29022.1,11322.099999999999
2024-05-31,1,5502,38,54.08,Bluetooth Speaker,Electronics,25,60,2055.04,1105.04
2024-05-31,1,8801,39,93.03,Running Shoes,Apparel,40,95,3628.17,2068.17
2024-05-31,1,8802,33,21.38,Cotton T-Shirt,Apparel,8,20,705.54,441.53999999999996
2024-05-31,1,2205,24,85.13,Coffee Maker,Home,45,85,2043.12,963.1199999999999
2024-05-31,2,5501,28,450.84,4K LED Smart TV,Electronics,300,450,12623.519999999999,4223.5199999999995
2024-05-31,2,5502,49,54.19,Bluetooth Speaker,Electronics,25,60,2655.31,1430.31
2024-05-31,2,8801,34,88.67,Running Shoes,Apparel,40,95,3014.78,1654.78
2024-05-31,2,8802,27,20.14,Cotton T-Shirt,Apparel,8,20,543.78,327.78000000000003
2024-05-31,2,2205,30,78.52,Coffee Maker,Home,45,85,2355.6,1005.5999999999999
2024-05-31,3,5501,45,489.66,4K LED Smart TV,Electronics,300,450,22034.7,8534.7
2024-05-31,3,5502,31,59.41,Bluetooth Speaker,Electronics,25,60,1841.7099999999998,1066.7099999999998
2024-05-31,3,8801,36,86.21,Running Shoes,Apparel,40,95,3103.56,1663.5599999999997
2024-05-31,3,8802,25,21.77,Cotton T-Shirt,Apparel,8,20,544.25,344.25
2024-05-31,3,2205,46,84.7,Coffee Maker,Home,45,85,3896.2000000000003,1826.2
2024-06-01,1,5501,40,434.5,4K LED Smart TV,Electronics,300,450,17380.0,5380.0
2024-06-01,1,5502,84,54.19,Bluetooth Speaker,Electronics,25,60,4551.96,2451.96
2024-06-01,1,8801,63,93.71,Running Shoes,Apparel,40,95,5903.73,3383.7299999999996
2024-06-01,1,8802,81,21.31,Cotton T-Shirt,Apparel,8,20,1726.11,1078.11
2024-06-01,1,2205,70,92.39,Coffee Maker,Home,45,85,6467.3,3317.3
2024-06-01,2,5501,54,450.51,4K LED Smart TV,Electronics,300,450,24327.54,8127.539999999999
2024-06-01,2,5502,65,58.68,Bluetooth Speaker,Electronics,25,60,3814.2,2189.2
2024-06-01,2,8801,32,89.68,Running Shoes,Apparel,40,95,2869.76,1589.7600000000002
2024-06-01,2,8802,81,19.06,Cotton T-Shirt,Apparel,8,20,1543.86,895.8599999999999
2024-06-01,2,2205,68,84.44,Coffee Maker,Home,45,85,5741.92,2681.92
2024-06-01,3,5501,70,493.2,4K LED Smart TV,Electronics,300,450,34524.0,13524.0
2024-06-01,3,5502,65,62.88,Bluetooth Speaker,Electronics,25,60,4087.2000000000003,2462.2000000000003
2024-06-01,3,8801,44,90.38,Running Shoes,Apparel,40,95,3976.72,2216.72
2024-06-01,3,8802,54,20.3,Cotton T-Shirt,Apparel,8,20,1096.2,664.2
2024-06-01,3,2205,83,86.52,Coffee Maker,Home,45,85,7181.16,3446.16
2024-06-02,1,5501,78,452.14,4K LED Smart TV,Electronics,300,450,35266.92,11866.919999999998
2024-06-02,1,5502,82,61.59,Bluetooth Speaker,Electronics,25,60,5050.38,3000.38
2024-06-02,1,8801,60,99.86,Running Shoes,Apparel,40,95,5991.6,3591.6
2024-06-02,1,8802,35,21.41,Cotton T-Shirt,Apparel,8,20,749.35,469.35
2024-06-02,1,2205,60,85.25,Coffee Maker,Home,45,85,5115.0,2415.0
2024-06-02,2,5501,70,470.82,4K LED Smart TV,Electronics,300,450,32957.4,11957.4
2024-06-02,2,5502,42,60.7,Bluetooth Speaker,Electronics,25,60,2549.4,1499.4
2024-06-02,2,8801,46,86.75,Running Shoes,Apparel,40,95,3990.5,2150.5
2024-06-02,2,8802,75,19.13,Cotton T-Shirt,Apparel,8,20,1434.75,834.7499999999999
2024-06-02,2,2205,75,86.8,Coffee Maker,Home,45,85,6510.0,3135.0
2024-06-02,3,5501,58,453.47,4K LED Smart TV,Electronics,300,450,26301.260000000002,8901.260000000002
2024-06-02,3,5502,79,62.72,Bluetooth Speaker,Electronics,25,60,4954.88,2979.88
2024-06-02,3,8801,51,99.84,Running Shoes,Apparel,40,95,5091.84,3051.84
2024-06-02,3,8802,66,21.57,Cotton T-Shirt,Apparel,8,20,1423.6200000000001,895.62
2024-06-02,3,2205,48,92.14,Coffee Maker,Home,45,85,4422.72,2262.7200000000003
2024-06-03,1,5502,48,57.6,Bluetooth Speaker,Electronics,25,60,2764.8,1564.8000000000002
2024-06-03,1,8801,32,101.2,Running Shoes,Apparel,40,95,3238.4,1958.4
2024-06-03,1,8802,60,20.73,Cotton T-Shirt,Apparel,8,20,1243.8,763.8000000000001
2024-06-03,1,2205,50,83.46,Coffee Maker,Home,45,85,4173.0,1922.9999999999998
2024-06-03,2,5501,48,442.25,4K LED Smart TV,Electronics,300,450,21228.0,6828.0
2024-06-03,2,5502,61,64.28,Bluetooth Speaker,Electronics,25,60,3921.08,2396.08
2024-06-03,2,8802,60,20.18,Cotton T-Shirt,Apparel,8,20,1210.8,730.8
2024-06-03,2,2205,48,76.54,Coffee Maker,Home,45,85,3673.92,1513.9200000000003
2024-06-03,3,5501,54,405.85,4K LED Smart TV,Electronics,300,450,21915.9,5715.9000000000015
2024-06-03,3,5502,23,59.76,Bluetooth Speaker,Electronics,25,60,1374.48,799.4799999999999
2024-06-03,3,8801,39,103.65,Running Shoes,Apparel,40,95,4042.3500000000004,2482.3500000000004
2024-06-03,3,8802,52,20.45,Cotton T-Shirt,Apparel,8,20,1063.3999999999999,647.4
2024-06-03,3,2205,22,89.8,Coffee Maker,Home,45,85,1975.6,985.5999999999999
2024-06-04,1,5501,44,412.43,4K LED Smart TV,Electronics,300,450,18146.920000000002,4946.92
2024-06-04,1,5502,59,64.25,Bluetooth Speaker,Electronics,25,60,3790.75,2315.75
2024-06-04,1,8801,43,87.94,Running Shoes,Apparel,40,95,3781.42,2061.42
2024-06-04,1,8802,43,20.6,Cotton T-Shirt,Apparel,8,20,885.8000000000001,541.8000000000001
2024-06-04,2,5501,35,464.34,4K LED Smart TV,Electronics,300,450,16251.9,5751.899999999999
2024-06-04,2,5502,48,64.13,Bluetooth Speaker,Electronics,25,60,3078.24,1878.2399999999998
2024-06-04,2,8801,37,94.84,Running Shoes,Apparel,40,95,3509.08,2029.0800000000002
2024-06-04,2,8802,31,19.05,Cotton T-Shirt,Apparel,8,20,590.5500000000001,342.55
2024-06-04,2,2205,30,84.93,Coffee Maker,Home,45,85,2547.9,1197.9
2024-06-04,3,5501,26,408.14,4K LED Smart TV,Electronics,300,450,10611.64,2811.6399999999994
2024-06-04,3,5502,48,54.68,Bluetooth Speaker,Electronics,25,60,2624.64,1424.6399999999999
2024-06-04,3,8801,42,90.93,Running Shoes,Apparel,40,95,3819.0600000000004,2139.0600000000004
2024-06-04,3,8802,71,18.55,Cotton T-Shirt,Apparel,8,20,1317.05,749.0500000000001
2024-06-04,3,2205,46,90.54,Coffee Maker,Home,45,85,4164.84,2094.84
2024-06-05,1,5501,42,430.34,4K LED Smart TV,Electronics,300,450,18074.28,5474.279999999999
2024-06-05,1,5502,44,63.06,Bluetooth Speaker,Electronics,25,60,2774.6400000000003,1674.64
2024-06-05,1,8801,27,95.97,Running Shoes,Apparel,40,95,2591.19,1511.19
2024-06-05,1,8802,36,21.81,Cotton T-Shirt,Apparel,8,20,785.16,497.15999999999997
2024-06-05,1,2205,33,78.53,Coffee Maker,Home,45,85,2591.4900000000002,1106.49
2024-06-05,2,5501,68,487.7,4K LED Smart TV,Electronics,300,450,33163.6,12763.599999999999
2024-06-05,2,5502,46,58.2,Bluetooth Speaker,Electronics,25,60,2677.2000000000003,1527.2
2024-06-05,2,8801,33,92.86,Running Shoes,Apparel,40,95,3064.38,1744.3799999999999
2024-06-05,2,8802,42,18.29,Cotton T-Shirt,Apparel,8,20,768.18,432.17999999999995
2024-06-05,2,2205,35,82.93,Coffee Maker,Home,45,85,2902.55,1327.5500000000002
2024-06-05,3,5501,27,478.53,4K LED Smart TV,Electronics,300,450,12920.31,4820.3099999999995
2024-06-05,3,5502,38,64.68,Bluetooth Speaker,Electronics,25,60,2457.84,1507.8400000000001
2024-06-05,3,8801,48,97.83,Running Shoes,Apparel,40,95,4695.84,2775.84
2024-06-05,3,8802,41,20.93,Cotton T-Shirt,Apparel,8,20,858.13,530.13
2024-06-05,3,2205,17,80.13,Coffee Maker,Home,45,85,1362.21,597.2099999999999
2024-06-06,1,5501,46,486.11,4K LED Smart TV,Electronics,300,450,22361.06,8561.060000000001
2024-06-06,1,5502,42,54.68,Bluetooth Speaker,Electronics,25,60,2296.56,1246.56
2024-06-06,1,8801,44,86.64,Running Shoes,Apparel,40,95,3812.16,2052.16
2024-06-06,1,8802,35,19.54,Cotton T-Shirt,Apparel,8,20,683.9,403.9
2024-06-06,1,2205,25,87.93,Coffee Maker,Home,45,85,2198.25,1073.2500000000002
2024-06-06,2,5501,50,457.31,4K LED Smart TV,Electronics,300,450,22865.5,7865.5
2024-06-06,2,5502,60,61.17,Bluetooth Speaker,Electronics,25,60,3670.2000000000003,2170.2000000000003
2024-06-06,2,8801,37,90.52,Running Shoes,Apparel,40,95,3349.24,1869.2399999999998
2024-06-06,2,8802,62,19.99,Cotton T-Shirt,Apparel,8,20,1239.3799999999999,743.3799999999999
2024-06-06,2,2205,34,89.98,Coffee Maker,Home,45,85,3059.32,1529.3200000000002
2024-06-06,3,5501,49,415.37,4K LED Smart TV,Electronics,300,450,20353.13,5653.13
2024-06-06,3,5502,57,56.64,Bluetooth Speaker,Electronics,25,60,3228.48,1803.48
2024-06-06,3,8801,48,92.24,Running Shoes,Apparel,40,95,4427.5199999999995,2507.5199999999995
2024-06-06,3,8802,49,21.53,Cotton T-Shirt,Apparel,8,20,1054.97,662.97
2024-06-06,3,2205,34,91.01,Coffee Maker,Home,45,85,3094.34,1564.3400000000001
2024-06-07,1,5501,47,459.79,4K LED Smart TV,Electronics,300,450,21610.13,7510.130000000001
2024-06-07,1,5502,19,58.57,Bluetooth Speaker,Electronics,25,60,1112.83,637.83
2024-06-07,1,8801,45,94.78,Running Shoes,Apparel,40,95,4265.1,2465.1
2024-06-07,1,8802,58,19.83,Cotton T-Shirt,Apparel,8,20,1150.1399999999999,686.1399999999999
2024-06-07,1,2205,44,92.84,Coffee Maker,Home,45,85,4084.96,2104.96
2024-06-07,2,5501,42,456.26,4K LED Smart TV,Electronics,300,450,19162.92,6562.92
2024-06-07,2,5502,40,64.19,Bluetooth Speaker,Electronics,25,60,2567.6,1567.6
2024-06-07,2,8801,30,95.26,Running Shoes,Apparel,40,95,2857.8,1657.8000000000002
2024-06-07,2,8802,81,19.58,Cotton T-Shirt,Apparel,8,20,1585.9799999999998,937.9799999999999
2024-06-07,3,5501,44,432.41,4K LED Smart TV,Electronics,300,450,19026.04,5826.040000000001
2024-06-07,3,5502,52,61.59,Bluetooth Speaker,Electronics,25,60,3202.6800000000003,1902.6800000000003
2024-06-07,3,8801,50,90.12,Running Shoes,Apparel,40,95,4506.0,2506.0
2024-06-07,3,2205,37,81.93,Coffee Maker,Home,45,85,3031.4100000000003,1366.4100000000003
2024-06-08,1,5501,53,414.69,4K LED Smart TV,Electronics,300,450,21978.57,6078.57
2024-06-08,1,5502,73,55.09,Bluetooth Speaker,Electronics,25,60,4021.57,2196.57
2024-06-08,1,8801,78,95.71,Running Shoes,Apparel,40,95,7465.379999999999,4345.379999999999
2024-06-08,1,8802,75,18.14,Cotton T-Shirt,Apparel,8,20,1360.5,760.5
2024-06-08,1,2205,44,86.31,Coffee Maker,Home,45,85,3797.6400000000003,1817.64
2024-06-08,2,5501,77,410.61,4K LED Smart TV,Electronics,300,450,31616.97,8516.970000000001
2024-06-08,2,5502,83,65.87,Bluetooth Speaker,Electronics,25,60,5467.21,3392.2100000000005
2024-06-08,2,8801,79,89.03,Running Shoes,Apparel,40,95,7033.37,3873.37
2024-06-08,2,8802,43,18.53,Cotton T-Shirt,Apparel,8,20,796.7900000000001,452.7900000000001
2024-06-08,2,2205,36,90.48,Coffee Maker,Home,45,85,3257.28,1637.2800000000002
2024-06-08,3,5501,79,456.63,4K LED Smart TV,Electronics,300,450,36073.77,12373.77
2024-06-08,3,8801,71,104.34,Running Shoes,Apparel,40,95,7408.14,4568.14
2024-06-08,3,2205,50,80.8,Coffee Maker,Home,45,85,4040.0,1789.9999999999998
2024-06-09,1,5501,51,469.83,4K LED Smart TV,Electronics,300,450,23961.329999999998,8661.33
2024-06-09,1,5502,61,62.31,Bluetooth Speaker,Electronics,25,60,3800.9100000000003,2275.9100000000003
2024-06-09,1,8801,60,102.03,Running Shoes,Apparel,40,95,6121.8,3721.8
2024-06-09,1,8802,69,21.81,Cotton T-Shirt,Apparel,8,20,1504.8899999999999,952.8899999999999
2024-06-09,1,2205,79,81.17,Coffee Maker,Home,45,85,6412.43,2857.4300000000003
2024-06-09,2,5501,56,416.82,4K LED Smart TV,Electronics,300,450,23341.92,6541.92
2024-06-09,2,8801,61,94.29,Running Shoes,Apparel,40,95,5751.6900000000005,3311.6900000000005
2024-06-09,2,8802,49,20.49,Cotton T-Shirt,Apparel,8,20,1004.0099999999999,612.0099999999999
2024-06-09,2,2205,59,91.57,Coffee Maker,Home,45,85,5402.629999999999,2747.6299999999997
2024-06-09,3,5501,49,439.34,4K LED Smart TV,Electronics,300,450,21527.66,6827.659999999999
2024-06-09,3,5502,68,62.54,Bluetooth Speaker,Electronics,25,60,4252.72,2552.72
2024-06-09,3,8801,43,95.52,Running Shoes,Apparel,40,95,4107.36,2387.3599999999997
2024-06-09,3,8802,37,19.12,Cotton T-Shirt,Apparel,8,20,707.44,411.44000000000005
2024-06-09,3,2205,41,79.35,Coffee Maker,Home,45,85,3253.35,1408.3499999999997
2024-06-10,1,5501,38,491.5,4K LED Smart TV,Electronics,300,450,18677.0,7277.0
2024-06-10,1,5502,44,63.48,Bluetooth Speaker,Electronics,25,60,2793.12,1693.12
2024-06-10,1,8801,31,96.59,Running Shoes,Apparel,40,95,2994.29,1754.2900000000002
2024-06-10,1,8802,57,19.7,Cotton T-Shirt,Apparel,8,20,1122.8999999999999,666.9
2024-06-10,1,2205,48,84.29,Coffee Maker,Home,45,85,4045.92,1885.9200000000003
2024-06-10,2,5501,46,417.49,4K LED Smart TV,Electronics,300,450,19204.54,5404.540000000001
2024-06-10,2,5502,35,63.74,Bluetooth Speaker,Electronics,25,60,2230.9,1355.9
2024-06-10,2,8801,52,93.37,Running Shoes,Apparel,40,95,4855.24,2775.2400000000002
2024-06-10,2,8802,43,19.65,Cotton T-Shirt,Apparel,8,20,844.9499999999999,500.94999999999993
2024-06-10,2,2205,69,81.1,Coffee Maker,Home,45,85,5595.9,2490.8999999999996
2024-06-10,3,5501,28,430.92,4K LED Smart TV,Electronics,300,450,12065.76,3665.76
2024-06-10,3,5502,26,54.29,Bluetooth Speaker,Electronics,25,60,1411.54,761.54
2024-06-10,3,8801,46,100.5,Running Shoes,Apparel,40,95,4623.0,2783.0
2024-06-10,3,8802,41,20.85,Cotton T-Shirt,Apparel,8,20,854.85,526.85
2024-06-10,3,2205,51,81.06,Coffee Maker,Home,45,85,4134.06,1839.0600000000002
2024-06-11,1,5501,54,490.32,4K LED Smart TV,Electronics,300,450,26477.28,10277.279999999999
2024-06-11,1,5502,43,64.13,Bluetooth Speaker,Electronics,25,60,2757.5899999999997,1682.5899999999997
2024-06-11,1,8801,39,92.8,Running Shoes,Apparel,40,95,3619.2,2059.2
2024-06-11,1,8802,54,19.69,Cotton T-Shirt,Apparel,8,20,1063.26,631.2600000000001
2024-06-11,1,2205,47,77.67,Coffee Maker,Home,45,85,3650.4900000000002,1535.49
2024-06-11,2,5501,37,461.74,4K LED Smart TV,Electronics,300,450,17084.38,5984.38
2024-06-11,2,5502,43,55.02,Bluetooth Speaker,Electronics,25,60,2365.86,1290.8600000000001
2024-06-11,2,8801,32,103.31,Running Shoes,Apparel,40,95,3305.92,2025.92
2024-06-11,2,8802,39,18.75,Cotton T-Shirt,Apparel,8,20,731.25,419.25
2024-06-11,2,2205,46,83.99,Coffee Maker,Home,45,85,3863.54,1793.5399999999997
2024-06-11,3,5501,43,473.94,4K LED Smart TV,Electronics,300,450,20379.42,7479.42
2024-06-11,3,5502,35,57.58,Bluetooth Speaker,Electronics,25,60,2015.3,1140.3
2024-06-11,3,8801,38,93.98,Running Shoes,Apparel,40,95,3571.2400000000002,2051.2400000000002
2024-06-11,3,8802,71,21.57,Cotton T-Shirt,Apparel,8,20,1531.47,963.47
2024-06-11,3,2205,60,77.47,Coffee Maker,Home,45,85,4648.2,1948.1999999999998
2024-06-12,1,5501,59,410.0,4K LED Smart TV,Electronics,300,450,24190.0,6490.0
2024-06-12,1,5502,35,57.73,Bluetooth Speaker,Electronics,25,60,2020.55,1145.55
2024-06-12,1,8801,59,103.76,Running Shoes,Apparel,40,95,6121.84,3761.84
2024-06-12,1,8802,67,20.64,Cotton T-Shirt,Apparel,8,20,1382.88,846.88
2024-06-12,1,2205,44,91.33,Coffee Maker,Home,45,85,4018.52,2038.52
2024-06-12,2,5501,46,465.33,4K LED Smart TV,Electronics,300,450,21405.18,7605.179999999999
2024-06-12,2,5502,42,59.36,Bluetooth Speaker,Electronics,25,60,2493.12,1443.12
2024-06-12,2,8801,26,99.68,Running Shoes,Apparel,40,95,2591.6800000000003,1551.6800000000003
2024-06-12,2,8802,36,21.57,Cotton T-Shirt,Apparel,8,20,776.52,488.52
2024-06-12,3,5501,48,415.81,4K LED Smart TV,Electronics,300,450,19958.88,5558.88
2024-06-12,3,5502,39,58.65,Bluetooth Speaker,Electronics,25,60,2287.35,1312.35
2024-06-12,3,8801,44,90.13,Running Shoes,Apparel,40,95,3965.72,2205.72
2024-06-12,3,8802,42,21.12,Cotton T-Shirt,Apparel,8,20,887.0400000000001,551.0400000000001
2024-06-12,3,2205,66,77.29,Coffee Maker,Home,45,85,5101.14,2131.1400000000003
2024-06-13,1,5501,43,451.81,4K LED Smart TV,Electronics,300,450,19427.83,6527.83
2024-06-13,1,5502,39,60.65,Bluetooth Speaker,Electronics,25,60,2365.35,1390.35
2024-06-13,1,8801,48,94.87,Running Shoes,Apparel,40,95,4553.76,2633.76
2024-06-13,1,8802,39,21.0,Cotton T-Shirt,Apparel,8,20,819.0,507.0
2024-06-13,1,2205,28,86.42,Coffee Maker,Home,45,85,2419.76,1159.76
2024-06-13,2,5501,47,436.22,4K LED Smart TV,Electronics,300,450,20502.34,6402.340000000001
2024-06-13,2,5502,28,55.2,Bluetooth Speaker,Electronics,25,60,1545.6000000000001,845.6000000000001
2024-06-13,2,8801,53,89.59,Running Shoes,Apparel,40,95,4748.27,2628.27
2024-06-13,2,8802,60,19.76,Cotton T-Shirt,Apparel,8,20,1185.6000000000001,705.6000000000001
2024-06-13,2,2205,42,89.48,Coffee Maker,Home,45,85,3758.1600000000003,1868.16
2024-06-13,3,5501,69,481.99,4K LED Smart TV,Electronics,300,450,33257.31,12557.310000000001
2024-06-13,3,5502,39,59.59,Bluetooth Speaker,Electronics,25,60,2324.01,1349.0100000000002
2024-06-13,3,8801,42,87.25,Running Shoes,Apparel,40,95,3664.5,1984.5
2024-06-13,3,8802,46,19.83,Cotton T-Shirt,Apparel,8,20,912.18,544.18
2024-06-13,3,2205,24,84.0,Coffee Maker,Home,45,85,2016.0,936.0
2024-06-14,1,5501,33,428.74,4K LED Smart TV,Electronics,300,450,14148.42,4248.42
2024-06-14,1,5502,28,64.03,Bluetooth Speaker,Electronics,25,60,1792.8400000000001,1092.8400000000001
2024-06-14,1,8801,52,93.75,Running Shoes,Apparel,40,95,4875.0,2795.0
2024-06-14,1,8802,45,19.91,Cotton T-Shirt,Apparel,8,20,895.95,535.95
2024-06-14,1,2205,47,77.16,Coffee Maker,Home,45,85,3626.52,1511.5199999999998
2024-06-14,2,5501,52,471.63,4K LED Smart TV,Electronics,300,450,24524.76,8924.76
2024-06-14,2,5502,45,59.99,Bluetooth Speaker,Electronics,25,60,2699.55,1574.5500000000002
2024-06-14,2,8801,29,86.17,Running Shoes,Apparel,40,95,2498.93,1338.93
2024-06-14,2,8802,38,20.4,Cotton T-Shirt,Apparel,8,20,775.1999999999999,471.19999999999993
2024-06-14,2,2205,48,90.73,Coffee Maker,Home,45,85,4355.04,2195.04
2024-06-14,3,5501,47,492.79,4K LED Smart TV,Electronics,300,450,23161.13,9061.130000000001
2024-06-14,3,5502,43,58.76,Bluetooth Speaker,Electronics,25,60,2526.68,1451.6799999999998
2024-06-14,3,8801,36,92.96,Running Shoes,Apparel,40,95,3346.56,1906.5599999999997
2024-06-14,3,2205,28,81.86,Coffee Maker,Home,45,85,2292.08,1032.08
2024-06-15,1,5501,81,418.3,4K LED Smart TV,Electronics,300,450,33882.3,9582.300000000001
2024-06-15,1,5502,56,55.52,Bluetooth Speaker,Electronics,25,60,3109.1200000000003,1709.1200000000001
2024-06-15,1,8801,58,95.08,Running Shoes,Apparel,40,95,5514.64,3194.64
2024-06-15,1,8802,40,21.49,Cotton T-Shirt,Apparel,8,20,859.5999999999999,539.5999999999999
2024-06-15,1,2205,79,81.66,Coffee Maker,Home,45,85,6451.139999999999,2896.14
2024-06-15,2,5501,47,464.41,4K LED Smart TV,Electronics,300,450,21827.27,7727.270000000001
2024-06-15,2,5502,73,58.8,Bluetooth Speaker,Electronics,25,60,4292.4,2467.3999999999996
2024-06-15,2,8802,71,20.45,Cotton T-Shirt,Apparel,8,20,1451.95,883.9499999999999
2024-06-15,2,2205,42,85.99,Coffee Maker,Home,45,85,3611.58,1721.5799999999997
2024-06-15,3,5501,62,440.92,4K LED Smart TV,Electronics,300,450,27337.04,8737.04
2024-06-15,3,5502,50,54.84,Bluetooth Speaker,Electronics,25,60,2742.0,1492.0000000000002
2024-06-15,3,8801,75,102.93,Running Shoes,Apparel,40,95,7719.750000000001,4719.750000000001
2024-06-15,3,2205,62,76.86,Coffee Maker,Home,45,85,4765.32,1975.32
2024-06-16,1,5501,83,435.75,4K LED Smart TV,Electronics,300,450,36167.25,11267.25
2024-06-16,1,8801,51,92.63,Running Shoes,Apparel,40,95,4724.13,2684.1299999999997
2024-06-16,1,8802,56,19.8,Cotton T-Shirt,Apparel,8,20,1108.8,660.8000000000001
2024-06-16,1,2205,62,91.46,Coffee Maker,Home,45,85,5670.5199999999995,2880.5199999999995
2024-06-16,2,5501,66,419.38,4K LED Smart TV,Electronics,300,450,27679.079999999998,7879.08
2024-06-16,2,5502,91,61.5,Bluetooth Speaker,Electronics,25,60,5596.5,3321.5
2024-06-16,2,8801,79,99.38,Running Shoes,Apparel,40,95,7851.0199999999995,4691.0199999999995
2024-06-16,2,8802,31,18.85,Cotton T-Shirt,Apparel,8,20,584.35,336.35
2024-06-16,2,2205,73,82.8,Coffee Maker,Home,45,85,6044.4,2759.3999999999996
2024-06-16,3,5501,43,423.29,4K LED Smart TV,Electronics,300,450,18201.47,5301.470000000001
